track_id,track,artist_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0D440Wh9nwpDhzF09blPfE,This Is Not Over Yet,6qGkLCMQkNGOJ079iEcC5k,Ben Platt,0.544,0.502,9,-6.425,1,0.0534,0.724,0.0,0.236,0.783,135.165,0D440Wh9nwpDhzF09blPfE,172151,4
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,0.607,0.466,0,-7.562,1,0.0578,0.39,0.0,0.135,0.434,121.741,6OG1S805gIrH5nAQbEOPY3,208321,4
6sUQqRmOcRyAG5M3EWXzr3,Don't Lose Ur Head,1VbWMsap5Ex2erHPlmndr0,SIX,0.859,0.605,7,-7.635,0,0.357,0.251,0.0,0.132,0.722,82.91,6sUQqRmOcRyAG5M3EWXzr3,245303,4
4H4K1tJ1FZu1oAX6pFclVe,Great Adventure,2KSCnFEc7wBSpCZJsmZvhV,Victoria Clark,0.653,0.322,9,-8.559,1,0.0311,0.772,0.0,0.0935,0.465,140.835,4H4K1tJ1FZu1oAX6pFclVe,182649,4
1bpnYrDCforv9ctJMzJRV8,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",7daPb40K64rRtF36wd3ZOk,Stephen Schwartz,0.333,0.377,6,-8.282,1,0.0343,0.722,0.0,0.0333,0.245,87.613,1bpnYrDCforv9ctJMzJRV8,353920,4
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,6qGkLCMQkNGOJ079iEcC5k,Ben Platt,0.549,0.705,9,-5.563,1,0.0564,0.316,0.0,0.12,0.52,146.024,0gMW8XpPFPjoApDii5Tj1u,236360,4
3PzAUMMxPcaXEfWEvMx469,Say My Name,7abCELr0U2E5K2nPjVtWkN,Alex Brightman,0.534,0.754,5,-5.937,0,0.221,0.345,0.0,0.248,0.702,93.646,3PzAUMMxPcaXEfWEvMx469,235286,4
5gw8HNcrqliEw0X6pPrPvG,Seasons of Love,5gGhRZgP9BJL9fsFdvTzeX,Rosario Dawson,0.475,0.579,5,-4.096,1,0.0334,0.609,0.0,0.0756,0.466,178.151,5gw8HNcrqliEw0X6pPrPvG,182747,4
2AODWpK0rauqqL1gHfq2Zy,Suddenly Seymour,41BsSiToqwYBTW1TQ0S1SF,Tammy Blanchard,0.368,0.415,7,-9.78,1,0.0299,0.0631,0.0,0.241,0.306,99.151,2AODWpK0rauqqL1gHfq2Zy,225214,4
3ZPpFEandljtmTnz8D4trH,And I Am Telling You I'm Not Going - Original Broadway Cast/1982,2ju2ZxMe9yBOnt1MkWo32t,Jennifer Holliday,0.404,0.553,10,-7.555,1,0.0374,0.165,0.00215,0.572,0.259,123.38,3ZPpFEandljtmTnz8D4trH,244000,4
5rUHTkUWnJ7M1l6glNkBJi,Moments In The Woods,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,0.515,0.217,2,-12.197,1,0.0568,0.85,0.0,0.188,0.339,129.184,5rUHTkUWnJ7M1l6glNkBJi,183331,4
6cs44cWPd4652NlIrzRqNx,On My Own,5uSeMCBhe3DiROdFrwaXkw,Frances Ruffelle,0.324,0.167,2,-10.552,0,0.0368,0.968,0.00148,0.081,0.166,133.103,6cs44cWPd4652NlIrzRqNx,239467,4
3qXqF0iZqC9ibQesMsspvH,Maybe This Time,6FwAZUidq5yFqZuLg94DuM,Natasha Richardson,0.254,0.137,7,-12.878,1,0.0337,0.925,8.45e-05,0.108,0.126,82.805,3qXqF0iZqC9ibQesMsspvH,180093,4
43tLll1RT5mc77WOsMUfXv,No One Is Alone,2OEGI2wrCVmvavKEOMlccy,Phillipa Soo,0.333,0.152,1,-13.483,1,0.0361,0.91,6.74e-05,0.111,0.187,82.064,43tLll1RT5mc77WOsMUfXv,223828,4
7CBrUf50mf2IqcRZla38by,She Used to Be Mine,4okEmrM2O6CEW6en3fRWUy,Jessie Mueller,0.606,0.223,6,-8.567,1,0.0356,0.549,0.0,0.115,0.132,125.097,7CBrUf50mf2IqcRZla38by,260573,3
3DYz2J2hY4LBoUMKVhh1zJ,Corn - Reprise,2Dc5cmoiYcZNXnI6BkDHDj,Original Broadway Cast of Shucked,0.608,0.698,2,-5.183,1,0.365,0.454,0.0,0.178,0.623,121.049,3DYz2J2hY4LBoUMKVhh1zJ,205187,4
4W3EvxBwikKrEJA1h1fjY8,You Don’t Know This Man,4cwza2NZPQtmTcXotvpwWq,Micaela Diamond,0.338,0.202,0,-9.774,1,0.0409,0.877,7.16e-06,0.112,0.17,102.194,4W3EvxBwikKrEJA1h1fjY8,141392,4
6zQPRiKYLdpAIn5HDtzDYc,Meant to be Yours,5uJiTfwUrMiaGG1PwuKCp3,Jamie Muscato,0.552,0.632,6,-6.364,0,0.0962,0.398,0.0,0.227,0.464,97.998,6zQPRiKYLdpAIn5HDtzDYc,210440,3
4GDSnxxtmIyVS4Twl7Y7UB,Being Alive,4TbtUt49IMXEIMmNdifHb1,Stephen Sondheim,0.366,0.414,3,-7.413,1,0.0418,0.887,0.0,0.0671,0.15,98.31,4GDSnxxtmIyVS4Twl7Y7UB,306760,4
52KiYg6Kn2NB9riY2IwUgi,All I Ask Of You,4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,0.222,0.179,1,-17.476,1,0.0419,0.724,0.000569,0.102,0.133,139.404,52KiYg6Kn2NB9riY2IwUgi,254667,5
1qN1krRzAiZWTzTnIgAIXG,I'm the Greatest Star,16rJDrSGCHMXjPUuKwQcvp,Lea Michele,0.478,0.393,9,-9.674,0,0.235,0.681,0.0,0.347,0.436,77.183,1qN1krRzAiZWTzTnIgAIXG,212507,4
4gpbXdxDIRmRnJccrjsXsh,That’s the Way It Is,2GpXUAHwbk1AO5h0kF4Ty1,Betsy Wolfe,0.336,0.345,2,-6.585,1,0.029,0.65,0.0,0.145,0.262,170.697,4gpbXdxDIRmRnJccrjsXsh,209394,4
4fBjGkTb0dRK3yKZ0MkPqa,Let's Be Bad,4TkeFolTZyiNHXse2axCOA,Kevin Del Aguila,0.409,0.652,5,-6.653,0,0.232,0.194,0.0,0.62,0.683,199.903,4fBjGkTb0dRK3yKZ0MkPqa,256591,4
6cdcZzuQzUhspZo2aJfKaH,One Day More,1t5DckTb29c09j2yXYaRWu,"""Les Misérables Original London Cast"" Ensemble",0.227,0.477,9,-7.463,1,0.032,0.87,9.62e-05,0.172,0.259,78.642,6cdcZzuQzUhspZo2aJfKaH,216133,4
0TvpgsUzGz2bcgv6Kmplpl,I'll Be There,6w5qGJnIsvDzLzNfGVndUF,Ayana George,0.499,0.389,11,-6.821,1,0.0309,0.0798,0.0,0.0914,0.15,88.074,0TvpgsUzGz2bcgv6Kmplpl,212333,4
0LgODbepSswNlLUK8EEH8v,Anything Goes,2RWaZohsuqSJX9xWX3p95G,Sutton Foster,0.617,0.438,7,-8.707,1,0.17,0.682,0.00218,0.28,0.725,98.823,0LgODbepSswNlLUK8EEH8v,348253,4
7mhxoW5aWHn5QiZqT4rS4S,Don't Cry For Me Argentina,4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,0.214,0.174,1,-10.952,1,0.0343,0.936,0.00124,0.134,0.0782,61.238,7mhxoW5aWHn5QiZqT4rS4S,351373,4
22Hnu6M7hvv6L7BWVhnFmx,The Ladies Who Lunch,5VHtlZ44YzNmJY3G7nF944,Patti LuPone,0.552,0.234,2,-13.752,1,0.0562,0.694,1.27e-06,0.0733,0.387,120.16,22Hnu6M7hvv6L7BWVhnFmx,249167,4
5JRgVMONxTRjC1g1d0XsvX,Elephant Love Medley,68h2f0WXn4zEctSgNYozXx,Aaron Tveit,0.397,0.62,3,-4.904,1,0.0726,0.349,0.0,0.108,0.378,143.53,5JRgVMONxTRjC1g1d0XsvX,325293,4
1g3qYpfx3UaJLxIwXZPbiz,A Rumblin’ and a Rollin’,5D58ODYa8Vq0ekWGcuVLxt,Douglas Lyons,0.47,0.574,0,-7.143,1,0.0738,0.446,0.0,0.177,0.51,75.357,1g3qYpfx3UaJLxIwXZPbiz,211114,4
4mOzutLEORL2uc3lXUigQz,The Story of The Phantom,4xL2eFX2i8uGTzi2tT3b3u,Krystina Alabado,0.803,0.442,1,-8.825,0,0.179,0.281,0.0,0.0997,0.205,125.767,4mOzutLEORL2uc3lXUigQz,313360,4
3WkgLAd7jGX3sZikfkF0lU,"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",7daPb40K64rRtF36wd3ZOk,Stephen Schwartz,0.278,0.137,1,-14.072,1,0.0401,0.946,0.0,0.109,0.241,85.063,3WkgLAd7jGX3sZikfkF0lU,306893,3
2av1BBGdN9DW1u7rvoRhMM,Omigod You Guys,4cHdzQMvESi5fSYStocJQT,Annaleigh Ashford,0.57,0.481,7,-9.741,1,0.645,0.497,0.0,0.425,0.622,159.939,2av1BBGdN9DW1u7rvoRhMM,346813,4
4BC2R5KBK6DwO0BudDZSCY,What The Hell,3x8IEkKbNzxJ25ekcKJir6,Analise Scarpaci,0.75,0.591,6,-6.859,1,0.0703,0.514,0.0,0.0809,0.506,139.931,4BC2R5KBK6DwO0BudDZSCY,196373,4
3CL9onFqjkQ8nL6BJ0w5wb,"I’m Not a Girl, Not Yet a Woman",5yLz64XzBGjynT2efGGKRp,Justin David Sullivan,0.476,0.337,1,-7.744,1,0.0259,0.816,0.0,0.12,0.421,83.127,3CL9onFqjkQ8nL6BJ0w5wb,204787,4
4B3qvzOMzLQXLeYgPsG3KA,Burn,2OEGI2wrCVmvavKEOMlccy,Phillipa Soo,0.582,0.428,2,-9.13,1,0.0516,0.752,0.0,0.102,0.255,99.608,4B3qvzOMzLQXLeYgPsG3KA,225241,3
7fRt5HCt4KgLlH45wFQCho,Dead Mom,6DQwC1hPrwv3JRmvxONCoZ,Sophia Anne Caruso,0.528,0.477,2,-6.552,1,0.0319,0.291,0.0,0.0965,0.247,135.315,7fRt5HCt4KgLlH45wFQCho,184147,4
3dsccH4jAR9gx6g7U8whb5,1973,2y3sCYh34QgmPXj1HdUlsu,Casey Likes,0.548,0.578,0,-5.686,1,0.0596,0.543,0.0,0.0768,0.574,146.872,3dsccH4jAR9gx6g7U8whb5,360120,4
5nGY247vAiGjDjZSiIZTS2,Everything's Coming Up Roses,2z0IJ75fUUoHoO0MmqYAXC,Rose,0.516,0.532,10,-3.895,1,0.0642,0.69,0.0,0.161,0.526,74.643,5nGY247vAiGjDjZSiIZTS2,171760,4
1kU40UKP9BviW8m4HMgUQh,Till There Was You,6SY4hPB2QITF4kQUui96EP,Barbara Cook,0.216,0.241,3,-13.211,1,0.0344,0.715,0.0,0.307,0.19,81.677,1kU40UKP9BviW8m4HMgUQh,165693,4
7lBv7MWOlSLTJCM0VsDyrY,Maybe It Starts With Me,3f6n3RzZESaZnpoKit0Sk5,Shoshana Bean,0.539,0.493,8,-6.493,1,0.118,0.622,0.0,0.116,0.562,131.26,7lBv7MWOlSLTJCM0VsDyrY,170162,4
5fnl0Tyeh4r5gPANdaVu61,Way Down Hadestown,3brvz8iY9RVIbbM8KDb3hH,Hadestown Original Broadway Company,0.655,0.622,10,-5.413,0,0.187,0.657,1.86e-05,0.0637,0.547,93.088,5fnl0Tyeh4r5gPANdaVu61,300246,4
3kew6CYvA9xeUwwYFMdAY8,Nothing,1VN38ZSdtQnHLa8PfTTKZD,Marvin Hamlisch,0.619,0.517,11,-10.015,1,0.422,0.635,0.0,0.198,0.387,89.148,3kew6CYvA9xeUwwYFMdAY8,259947,4
7H9HfOnxmrmbYn1SGe21ag,Inner White Girl,0yVQ12rLMfkMNfudo6SFdI,Jaquel Spivey,0.625,0.685,8,-6.588,0,0.0398,0.631,0.0,0.125,0.679,120.052,7H9HfOnxmrmbYn1SGe21ag,213880,4
5kWVIa5k3M3kt5MBcayVMb,Bring Him Home,4hKV8PcRBaHZqBJjSn8OJE,Colm Wilkinson,0.175,0.302,9,-12.296,1,0.0353,0.983,0.109,0.0656,0.0723,170.367,5kWVIa5k3M3kt5MBcayVMb,173773,3
0c5Y1J8ihMN8vvQ3bsoxlZ,I Dreamed A Dream,2iRiwwxcJb6fXCxO5jt1cz,Randy Graff,0.214,0.0874,3,-17.627,1,0.04,0.972,0.000565,0.0916,0.0782,167.711,0c5Y1J8ihMN8vvQ3bsoxlZ,254160,5
08hlFtp8y9S6YZmjBNvQ1I,Hello!,0GxSAKOw8AV0JsEQ0HYY4b,Andrew Rannells,0.658,0.506,0,-9.927,1,0.246,0.735,0.0,0.0469,0.654,130.491,08hlFtp8y9S6YZmjBNvQ1I,172027,4
5HDLfQNN2AwAZWqzjDLxb5,Good Morning Baltimore,4zdCODAJOsWFl6I9H7z1bX,Marissa Jaret Winokur,0.694,0.754,8,-5.011,1,0.0979,0.375,7.5e-05,0.215,0.648,133.063,5HDLfQNN2AwAZWqzjDLxb5,220427,4
5uOzyQXpZugA0YBnKxmOUx,Skid Row (Downtown),41BsSiToqwYBTW1TQ0S1SF,Tammy Blanchard,0.461,0.508,10,-9.077,1,0.0443,0.15,0.0,0.222,0.626,134.091,5uOzyQXpZugA0YBnKxmOUx,252451,4
4dS1QQw8askb1KSDLCKuvK,In the Heights,4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,0.622,0.468,5,-7.146,1,0.435,0.516,0.0,0.337,0.692,170.878,4dS1QQw8askb1KSDLCKuvK,458907,4
0WV1rcv9z9E7MpwGXkldIx,No Friends,2y3sCYh34QgmPXj1HdUlsu,Casey Likes,0.512,0.418,5,-6.225,1,0.0282,0.62,1.95e-06,0.127,0.114,125.222,0WV1rcv9z9E7MpwGXkldIx,285333,4
4cxvludVmQxryrnx1m9FqL,My Shot,4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,0.698,0.649,8,-6.764,1,0.415,0.15,0.0,0.0903,0.568,180.466,4cxvludVmQxryrnx1m9FqL,333154,4
5wVidmEl5KfwzZ1jlF0wgy,"Oh, What A Beautiful Mornin'",5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,0.241,0.151,4,-14.06,1,0.0379,0.939,1.31e-05,0.106,0.16,73.366,5wVidmEl5KfwzZ1jlF0wgy,202467,5
4BoTrCdVPZHU4iBC0kcid7,Requiem,5hqM93qFRmwRv3QGrLO0jK,Laura Dreyfuss,0.409,0.404,4,-6.517,1,0.0285,0.446,0.0,0.132,0.288,80.356,4BoTrCdVPZHU4iBC0kcid7,259693,4
4e51xdDLaQW08LHNhdkwl9,Mama Who Bore Me - Original Broadway Cast Recording/2006,16rJDrSGCHMXjPUuKwQcvp,Lea Michele,0.323,0.244,2,-10.308,1,0.0317,0.814,0.0,0.0765,0.088,68.932,4e51xdDLaQW08LHNhdkwl9,140653,4
2UNt0aiJNNXbbtSN5Aag0x,I'd Rather Be Me,5yCkSShz4MTqE4Lp6fVZMz,Barrett Wilbert Weed,0.668,0.79,4,-3.326,1,0.12,0.084,0.0,0.203,0.806,139.94,2UNt0aiJNNXbbtSN5Aag0x,170640,4
4KhKAbwVPgizloys4wDada,The American Dream - Original London Cast Recording/1989,2EnzSSPMaRMJRQod7erlhW,Alain Boublil,0.548,0.148,1,-19.107,1,0.0829,0.671,0.0,0.101,0.335,116.566,4KhKAbwVPgizloys4wDada,364133,4
03GBiorLGTk7T4IScIl4jj,Ex-Wives,1VbWMsap5Ex2erHPlmndr0,SIX,0.703,0.443,0,-9.601,0,0.0862,0.0499,0.0,0.338,0.367,136.647,03GBiorLGTk7T4IScIl4jj,350219,4
491YFwJXZsHzw3SFcETr8b,Do You Hear The People Sing?,6QjRwce37TfXfjx81KqQ7N,Michael Maguire,0.64,0.294,0,-14.979,1,0.0487,0.914,1.36e-05,0.109,0.455,85.192,491YFwJXZsHzw3SFcETr8b,128533,4
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,0.609,0.435,11,-7.861,0,0.285,0.522,0.0,0.118,0.552,131.995,4TTV7EcfroSLWzXRY6gLv6,236738,4
6N4bifNtBKSSDmIL3qZRh8,Me And The Sky,0mMxiSfN607CgfSsPEWj7N,Jenn Colella,0.667,0.631,1,-7.147,1,0.0555,0.279,0.0,0.125,0.487,136.045,6N4bifNtBKSSDmIL3qZRh8,276613,4
11r0OH8zYLcBlryvnAiykT,Sherry,28W9apMi2vgk9O9LnkijIC,Jersey Boys,0.766,0.753,0,-5.238,1,0.122,0.233,1.01e-05,0.615,0.867,130.139,11r0OH8zYLcBlryvnAiykT,134507,4
3BvdyscylBbOhf0TL2S0yH,Turn It Off,1A4dOeSiYZ0yBf6l5uYY7m,Scott Barnhardt,0.552,0.41,5,-10.549,1,0.42,0.652,0.0,0.555,0.626,141.845,3BvdyscylBbOhf0TL2S0yH,303360,3
649R9kCgcTrjHaKSMUooia,Apex Predator,5yCkSShz4MTqE4Lp6fVZMz,Barrett Wilbert Weed,0.654,0.822,0,-4.392,1,0.0885,0.082,0.0,0.439,0.458,111.964,649R9kCgcTrjHaKSMUooia,193601,4
1uYnCRBvnHmUFyymYkzjJn,It's Only a Matter of Time,2MKDnkJRt2edRbWYow65iI,Olly Dobson,0.618,0.819,1,-6.145,1,0.0453,0.0289,0.0,0.109,0.737,133.787,1uYnCRBvnHmUFyymYkzjJn,182160,4
40LYL1Z6xgCn5cBybo5K0D,It's Quiet Uptown,5VJN4jB6PqqEg4kJiAj6Eu,Renée Elise Goldsberry,0.484,0.187,5,-14.076,1,0.0423,0.796,0.0,0.0785,0.227,129.753,40LYL1Z6xgCn5cBybo5K0D,270172,4
2zTjKIhgvU7mt6pbkWdzhi,Ring of Keys,2NC0NvcP3iJvpCPepplwof,Sydney Lucas,0.451,0.267,9,-12.362,1,0.0415,0.637,0.0,0.0894,0.331,138.202,2zTjKIhgvU7mt6pbkWdzhi,187120,4
23B3o2laQ6r35OQMgtXTRo,I Get a Kick out of You,2RWaZohsuqSJX9xWX3p95G,Sutton Foster,0.397,0.179,10,-14.824,1,0.0635,0.847,1.02e-06,0.102,0.389,170.665,23B3o2laQ6r35OQMgtXTRo,144480,4
6aWJOPC5gpjTpRiyvrFOQm,Santa Fe,0vKWxtht5v5MoAu4DID0Ub,Jeremy Jordan,0.408,0.302,7,-11.699,1,0.0456,0.76,0.0,0.0832,0.283,96.457,6aWJOPC5gpjTpRiyvrFOQm,192148,3
0K9n8TBThz4xNAkF1eIlB6,Sweet Transvestite,5upLeyz8OjRZcbFuXOF59B,Tim Curry,0.543,0.422,4,-12.243,1,0.383,0.592,0.0,0.246,0.527,107.146,0K9n8TBThz4xNAkF1eIlB6,204370,4
5ySJFXo0jQmn8O8J81yzJD,"Cabaret (from ""Cabaret"")",6FwAZUidq5yFqZuLg94DuM,Natasha Richardson,0.618,0.196,9,-11.415,1,0.0728,0.828,0.0,0.101,0.432,113.401,5ySJFXo0jQmn8O8J81yzJD,252453,4
3dP0pLbg9OfVwssDjp9aT0,Satisfied,5VJN4jB6PqqEg4kJiAj6Eu,Renée Elise Goldsberry,0.707,0.593,5,-8.581,0,0.0949,0.287,0.0,0.15,0.478,123.772,3dP0pLbg9OfVwssDjp9aT0,329228,4
3nAuX0TA8yhqsPDHO8ybFe,All That Jazz,5mitnQA7skz8pAo8W6t9ph,Chicago Ensemble (1997),0.635,0.278,4,-12.551,1,0.203,0.797,1.85e-06,0.0672,0.626,133.517,3nAuX0TA8yhqsPDHO8ybFe,305467,4
3hczeRM7uXxzSv42p3d29U,Finishing the Hat,2bwGbnyOkPVvEkIH5ePcLa,Jake Gyllenhaal,0.407,0.171,6,-10.953,1,0.0432,0.933,3.6e-05,0.106,0.385,140.923,3hczeRM7uXxzSv42p3d29U,213293,4
3HMhPsOVZXZZRbZKx4f2V0,I'll Cover You,2wpskShaCrgkVcET4JzTAV,Wilson Jermaine Heredia,0.619,0.876,0,-3.347,1,0.0438,0.243,0.0,0.0752,0.778,111.847,3HMhPsOVZXZZRbZKx4f2V0,149773,4
4WETOI0rRKTLF1NqJ8E5Xf,You Can't Stop the Beat - Medley,32bisvV1h0yF3PeKmWI6sj,Laura Bell Bundy,0.645,0.96,2,-5.428,1,0.304,0.445,0.0,0.221,0.266,170.004,4WETOI0rRKTLF1NqJ8E5Xf,349400,4
0xY4mvrWtUjePft8O28Tce,Everyone's a Little Bit Racist,4L7TL4CnvDR3iZQuVy6ESm,John Tartaglia,0.614,0.339,2,-9.467,1,0.44,0.79,0.0,0.266,0.591,180.103,0xY4mvrWtUjePft8O28Tce,327680,4
5jb55O3h5dfOK4YMUbTb1Y,Revolting Children,7paFidVdtsmKlLtHiLZu41,Matilda the Musical Original Cast,0.715,0.703,7,-5.731,1,0.059,0.469,0.0,0.288,0.59,115.911,5jb55O3h5dfOK4YMUbTb1Y,152507,4
0yQIiFBjUYdFMMnnyQ2jB4,"Mamma Mia - Remastered 1999 / From The Musical ""Mamma Mia""",0kV0e99xlTJcLKSu8KrLyp,Benny Andersson,0.768,0.841,2,-6.882,1,0.0459,0.442,0.00102,0.0864,0.84,136.057,0yQIiFBjUYdFMMnnyQ2jB4,201067,4
5tlzPWUvrHRkc1SSvpiviT,End Of Act 1: Memory,4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,0.261,0.00803,10,-28.634,1,0.0375,0.962,0.0962,0.0873,0.122,74.153,5tlzPWUvrHRkc1SSvpiviT,83520,3
79UR3p81LKfUNpgd3uRJgn,"Monster - From ""Frozen: The Broadway Musical"" / First Listen",4WpXr474F2fTdlgWL0034N,Caissie Levy,0.425,0.44,0,-6.915,1,0.0363,0.099,0.0,0.116,0.201,93.438,79UR3p81LKfUNpgd3uRJgn,222396,4
7wPKI3MoEixp4m36JYbmQf,Raise You Up / Just Be,0TJc8qMlPo5FcrxABdBsh5,Full Company,0.735,0.698,0,-6.83,1,0.0937,0.103,0.0,0.193,0.644,122.004,7wPKI3MoEixp4m36JYbmQf,369707,4
5ZvJjo2CyVO7SxAemvBjRA,Michael in the Bathroom,4VluulYWhcwWaD1pV7CtKB,George Salazar,0.647,0.441,4,-6.897,1,0.0595,0.544,0.0,0.0935,0.443,120.4,5ZvJjo2CyVO7SxAemvBjRA,307306,4
5L5N8YOsBxdzR9h9sudBgG,Dead Girl Walking,5yCkSShz4MTqE4Lp6fVZMz,Barrett Wilbert Weed,0.537,0.664,3,-6.503,1,0.0951,0.518,0.0,0.0665,0.563,106.198,5L5N8YOsBxdzR9h9sudBgG,204613,4
0Yyr78TLC2HEhcMFfuoKfZ,Stick It to the Man,4V41s4NEnbEnbTFErZbbZ5,The Original Broadway Cast Of School Of Rock,0.634,0.846,0,-3.805,1,0.0474,0.00152,9.38e-05,0.0624,0.641,115.0,0Yyr78TLC2HEhcMFfuoKfZ,192347,4
762aUFJs0dBGkqnqlYOIsT,Sugar Daddy,5IQFLz9g7xdgHtw8BKa96y,Hedwig And The Angry Inch - Original Broadway Cast,0.439,0.882,11,-5.664,1,0.0508,0.00197,0.0,0.0764,0.66,110.22,762aUFJs0dBGkqnqlYOIsT,261486,4
2W7wqrmruKE07zZCg8rSdm,"There's a Fine, Fine Line",2bvaL0chaHzVdKXjULRLeK,Stephanie D'Abruzzo,0.497,0.136,7,-10.015,1,0.04,0.884,0.000454,0.114,0.236,129.628,2W7wqrmruKE07zZCg8rSdm,159947,4
6zwCy9ZNn6cQNcOzP0aYkS,Land of Lola,3sjUEh7eXUEL5oZLAEZXD4,Billy Porter,0.725,0.805,7,-6.849,1,0.076,0.0465,0.0,0.111,0.872,117.978,6zwCy9ZNn6cQNcOzP0aYkS,187253,4
6jUZ27rzs0wtkqFcFpdoP5,Keep It Gay,0OckhIDFyA68SQXxyefMcH,Gary Beach,0.527,0.439,1,-13.196,1,0.777,0.73,0.0,0.604,0.74,81.816,6jUZ27rzs0wtkqFcFpdoP5,307907,4
3akeuMy9bqJbqDlfYevbwN,Heart of Stone,1VbWMsap5Ex2erHPlmndr0,SIX,0.513,0.426,5,-8.14,1,0.03,0.452,0.0,0.115,0.101,115.196,3akeuMy9bqJbqDlfYevbwN,311301,4
0WviwuG403gqtW6bZevBpP,Aquarius,3b6TinIPahsS8iSCYAeinr,Galt MacDermot,0.689,0.62,8,-10.415,1,0.0644,0.0614,0.00209,0.147,0.816,81.597,0WviwuG403gqtW6bZevBpP,288360,4
5s012FPLoqWYDI7XP0ypWG,One Day,09sZOsk9ujU8m4qRMRs6kl,Andy Karl,0.399,0.424,0,-7.8,1,0.0609,0.506,0.0,0.123,0.509,185.804,5s012FPLoqWYDI7XP0ypWG,526253,3
6qOEjO2IUD7PjtpsXawq0d,Girl On Fire,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,6qOEjO2IUD7PjtpsXawq0d,224920,4
4JehYebiI9JE8sR8MisGVb,Halo,6vWDO969PvNqNYHIOW5v0m,Beyoncé,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,4JehYebiI9JE8sR8MisGVb,261640,4
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),1KCSPY1glIKqW2TotWuXOR,P!nk,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733,4
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,4dpARuHxo51G3z768sgnrY,Adele,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,6QPKYGnAW9QozVz2dSWqRg,285240,4
1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,6vWDO969PvNqNYHIOW5v0m,Beyoncé,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,1oQZk2bKBLgP1cbuFKvjkq,249867,4
0UEy0vG9u6kmFMslgkEtvj,Jar of Hearts,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,0UEy0vG9u6kmFMslgkEtvj,246587,4
1zVhMuH7agsRe6XkljIY4U,human,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,1zVhMuH7agsRe6XkljIY4U,250707,4
4tLihrsL9WMgvI0n9R2bFS,When I Was Your Man,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4tLihrsL9WMgvI0n9R2bFS,213827,4
6hhCUPTnZw82aQ0O5OUCJj,Bad Day,7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,0.579,0.813,3,-3.249,1,0.0316,0.473,0.00412,0.124,0.552,140.086,6hhCUPTnZw82aQ0O5OUCJj,235160,4
7b4K3U7AkNxOx1xEu0y6pL,Sk8er Boi,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,0.489,0.899,0,-4.463,1,0.0521,6.04e-05,0.0,0.339,0.456,149.934,7b4K3U7AkNxOx1xEu0y6pL,204000,4
27L8sESb3KR79asDUBu8nW,Stacy's Mom,1pgtr4nhBQjp9oCUBPyYWh,Fountains Of Wayne,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,27L8sESb3KR79asDUBu8nW,197987,4
4IoYz8XqqdowINzfRrFnhi,You Found Me,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,4IoYz8XqqdowINzfRrFnhi,241853,4
